EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
622034,TF5.5A,2022-11-01,11:10:00,1,D,FS1,CHLA,NA,23.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
622034,TF5.5A,2022-11-01,11:10:00,1,D,FS2,CHLA,NA,25.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
622070,LE5.1,2022-10-20,08:45:00,1,D,S1,CHLA,NA,3.81,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
622071,LE5.1,2022-11-29,09:10:00,1,D,S1,CHLA,NA,3.13,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
622072,LE5.1,2022-12-14,08:30:00,1,D,S1,CHLA,NA,2.47,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429811,LE5.1,2017-09-07,09:40:00,1,D,S1,CHLA,NA,4.52,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
447233,LE5.1,2017-10-03,09:40:00,1,D,S1,CHLA,NA,5.02,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
447234,LE5.1,2017-11-01,09:40:00,1,D,S1,CHLA,NA,3.84,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448653,LE5.1,2018-01-24,10:00:00,1,D,S1,CHLA,NA,4.56,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448654,LE5.1,2018-02-06,10:40:00,1,D,S1,CHLA,NA,7.81,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448655,LE5.1,2018-03-06,09:50:00,1,D,S1,CHLA,NA,6.42,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
448656,LE5.1,2018-04-18,09:45:00,1,D,S1,CHLA,NA,17,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
449274,LE5.1,2018-05-01,10:00:00,1,D,S1,CHLA,NA,7.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
449275,LE5.1,2018-06-05,09:50:00,1,D,S1,CHLA,NA,6.39,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
450458,LE5.1,2018-07-10,09:30:00,1,D,S1,CHLA,NA,7.03,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
450459,LE5.1,2018-08-07,09:30:00,1,D,S1,CHLA,NA,8.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
451236,LE5.1,2018-09-05,10:00:00,1,D,S1,CHLA,NA,6.32,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454208,LE5.1,2018-10-02,10:00:00,1,D,S1,CHLA,NA,8.19,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454209,LE5.1,2018-11-07,09:30:00,1,D,S1,CHLA,NA,2.99,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454210,LE5.1,2018-12-05,10:00:00,1,D,S1,CHLA,NA,1.03,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
454282,TF5.5A,2018-11-01,11:20:00,1,D,FS1,CHLA,NA,8.49,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
454282,TF5.5A,2018-11-01,11:20:00,1,D,FS2,CHLA,NA,9.45,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457144,LE5.1,2019-01-08,09:45:00,1,D,S1,CHLA,NA,1.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457145,LE5.1,2019-02-05,10:00:00,1,D,S1,CHLA,NA,2.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
422074,RET5.2,2016-02-17,10:15:00,1,D,FS1,CHLA,NA,2.62,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422074,RET5.2,2016-02-17,10:15:00,1,D,FS2,CHLA,NA,2.76,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422075,RET5.2,2016-03-01,10:15:00,1,D,S1,CHLA,NA,2.56,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422076,RET5.2,2016-05-19,10:45:00,1,D,S1,CHLA,NA,9.98,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422077,RET5.2,2016-06-09,11:00:00,1,D,S1,CHLA,NA,27,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422143,TF5.5,2016-03-15,13:10:00,1,D,S1,CHLA,NA,7.14,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422144,TF5.5,2016-04-14,12:00:00,1,D,S1,CHLA,NA,22.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422145,TF5.5,2016-05-12,11:50:00,1,D,S1,CHLA,NA,5.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422146,TF5.5,2016-06-07,12:15:00,1,D,S1,CHLA,NA,7.39,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422147,TF5.5A,2016-03-15,12:30:00,1,D,S1,CHLA,NA,6.18,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422148,TF5.5A,2016-04-14,11:30:00,1,D,S1,CHLA,NA,17.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422150,TF5.5A,2016-06-07,11:45:00,1,D,S1,CHLA,NA,44.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422922,RET5.2,2016-08-02,11:00:00,1,D,S1,CHLA,NA,8.37,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422963,TF5.5,2016-07-12,12:30:00,1,D,S1,CHLA,NA,45.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422964,TF5.5,2016-08-02,11:40:00,1,D,S1,CHLA,NA,37.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422965,TF5.5,2016-09-07,12:05:00,1,D,S1,CHLA,NA,32.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
422966,TF5.5A,2016-07-12,12:05:00,1,D,S1,CHLA,NA,47,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422967,TF5.5A,2016-08-02,11:20:00,1,D,S1,CHLA,NA,47.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
422968,TF5.5A,2016-09-07,11:35:00,1,D,S1,CHLA,NA,45.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425693,RET5.2,2016-10-11,10:45:00,1,D,S1,CHLA,NA,7.33,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
425694,RET5.2,2016-11-01,10:15:00,1,D,S1,CHLA,NA,7.48,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
425735,TF5.5,2016-10-04,12:25:00,1,D,S1,CHLA,NA,5.07,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
425736,TF5.5,2016-11-01,12:30:00,1,D,S1,CHLA,NA,40.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
425738,TF5.5A,2016-10-04,12:00:00,1,D,S1,CHLA,NA,7.92,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425739,TF5.5A,2016-11-01,11:50:00,1,D,FS1,CHLA,NA,46.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425739,TF5.5A,2016-11-01,11:50:00,1,D,FS2,CHLA,NA,22.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30020,TF5.5A,2013-03-05,12:30:00,1,D,S1,CHLA,NA,4.57,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30021,TF5.5,2013-03-05,13:00:00,1,D,S1,CHLA,NA,3.28,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30142,RET5.2,2013-03-20,09:45:00,1,D,S1,CHLA,NA,4.59,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30206,RET5.2,2013-04-02,11:20:00,1,D,S1,CHLA,NA,3.42,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457312,TF5.5A,2019-04-09,11:30:00,1,D,S1,CHLA,NA,19.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457313,TF5.5A,2019-05-07,11:20:00,1,D,S1,CHLA,NA,18.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457314,TF5.5A,2019-06-04,11:35:00,1,D,S1,CHLA,NA,46.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458686,RET5.2,2019-08-06,10:00:00,1,D,S1,CHLA,NA,8.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458688,RET5.2,2019-10-24,09:30:00,1,D,S1,CHLA,NA,3.95,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458689,RET5.2,2019-11-05,10:00:00,1,D,S1,CHLA,NA,5.59,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
458772,TF5.5,2019-07-09,11:30:00,1,D,S1,CHLA,NA,46.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458773,TF5.5,2019-08-06,12:10:00,1,D,S1,CHLA,NA,21.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458774,TF5.5,2019-09-10,11:25:00,1,D,S1,CHLA,NA,49,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458775,TF5.5,2019-10-08,11:15:00,1,D,S1,CHLA,NA,29.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458776,TF5.5,2019-11-05,11:40:00,1,D,S1,CHLA,NA,14.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458777,TF5.5,2019-12-12,11:50:00,1,D,S1,CHLA,NA,18.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
458778,TF5.5A,2019-07-09,11:05:00,1,D,S1,CHLA,NA,28.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458779,TF5.5A,2019-08-06,11:40:00,1,D,S1,CHLA,NA,34.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458780,TF5.5A,2019-09-10,11:00:00,1,D,S1,CHLA,NA,32.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458781,TF5.5A,2019-10-08,10:55:00,1,D,S1,CHLA,NA,16.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458783,TF5.5A,2019-12-12,11:25:00,1,D,S1,CHLA,NA,31.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462023,RET5.2,2020-02-04,10:00:00,1,D,S1,CHLA,NA,29.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462024,RET5.2,2020-03-03,09:30:00,1,D,S1,CHLA,NA,4.98,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462063,TF5.5,2020-01-08,11:55:00,1,D,S1,CHLA,NA,16.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462064,TF5.5,2020-02-04,11:30:00,1,D,S1,CHLA,NA,5.06,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462065,TF5.5,2020-03-12,09:35:00,1,D,S1,CHLA,NA,11.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462066,TF5.5A,2020-01-08,11:20:00,1,D,S1,CHLA,NA,29.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462067,TF5.5A,2020-02-04,11:05:00,1,D,S1,CHLA,NA,6.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462550,RET5.2,2020-07-07,10:00:00,1,D,S1,CHLA,NA,17.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462551,RET5.2,2020-08-06,09:30:00,1,D,S1,CHLA,NA,12.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
45994,RET5.2,2013-01-08,10:45:00,1,D,S1,CHLA,NA,11.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
46002,TF5.5A,2013-01-08,12:15:00,1,D,S1,CHLA,NA,15.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
46005,TF5.5,2013-01-08,12:40:00,1,D,S1,CHLA,NA,9.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
46186,TF5.5,2013-02-05,13:00:00,1,D,S1,CHLA,NA,2.24,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394250,RET5.2,2013-07-15,11:25:00,1,D,S1,CHLA,NA,33.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394266,TF5.5,2013-07-18,13:00:00,1,D,S1,CHLA,NA,17.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394267,TF5.5A,2013-07-18,12:35:00,1,D,S1,CHLA,NA,20,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
425740,TF5.5A,2016-12-01,11:30:00,1,D,S1,CHLA,NA,43,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429465,LE5.1,2017-03-23,10:00:00,1,D,S1,CHLA,NA,4.16,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429467,LE5.1,2017-06-06,10:30:00,1,D,S1,CHLA,NA,10.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429521,RET5.2,2017-01-04,10:30:00,1,D,S1,CHLA,NA,5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429523,RET5.2,2017-03-23,10:20:00,1,D,S1,CHLA,NA,13.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429524,RET5.2,2017-04-20,11:00:00,1,D,S1,CHLA,NA,8.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429525,RET5.2,2017-06-06,10:50:00,1,D,S1,CHLA,NA,24.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429596,TF5.5,2017-02-01,11:40:00,1,D,FS1,CHLA,NA,2.65,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429596,TF5.5,2017-02-01,11:40:00,1,D,FS2,CHLA,NA,2.42,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429597,TF5.5,2017-03-01,11:50:00,1,D,S1,CHLA,NA,9.15,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429598,TF5.5,2017-04-04,10:25:00,1,D,S1,CHLA,NA,27,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429599,TF5.5,2017-06-13,10:10:00,1,D,S1,CHLA,NA,27.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,CHLA,NA,20,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429844,RET5.2,2017-07-06,11:00:00,1,D,S1,CHLA,NA,5.61,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429845,RET5.2,2017-08-01,10:45:00,1,D,S1,CHLA,NA,6.21,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429846,RET5.2,2017-09-07,10:00:00,1,D,S1,CHLA,NA,9.84,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429889,TF5.5,2017-07-18,11:55:00,1,D,S1,CHLA,NA,52,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429890,TF5.5,2017-08-01,12:00:00,1,D,S1,CHLA,NA,62.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429891,TF5.5,2017-09-19,12:10:00,1,D,S1,CHLA,NA,32.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
429892,TF5.5A,2017-07-18,11:20:00,1,D,S1,CHLA,NA,41.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429893,TF5.5A,2017-08-01,11:30:00,1,D,S1,CHLA,NA,55.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
429894,TF5.5A,2017-09-19,11:40:00,1,D,S1,CHLA,NA,24.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
447258,RET5.2,2017-10-03,10:00:00,1,D,S1,CHLA,NA,4.45,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
447259,RET5.2,2017-11-01,10:00:00,1,D,S1,CHLA,NA,3.92,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394443,RET5.2,2013-10-01,10:30:00,1,D,FS1,CHLA,NA,7.03,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394443,RET5.2,2013-10-01,10:30:00,1,D,FS2,CHLA,NA,5.91,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394444,RET5.2,2013-11-06,10:20:00,1,D,S1,CHLA,NA,4.15,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394445,RET5.2,2013-12-03,10:15:00,1,D,S1,CHLA,NA,4.24,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394488,TF5.5,2013-10-01,12:25:00,1,D,S1,CHLA,NA,50.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394489,TF5.5,2013-11-05,13:20:00,1,D,S1,CHLA,NA,40.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394490,TF5.5,2013-12-03,12:40:00,1,D,S1,CHLA,NA,4.29,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394491,TF5.5A,2013-10-01,12:00:00,1,D,S1,CHLA,NA,37.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394492,TF5.5A,2013-11-05,12:55:00,1,D,S1,CHLA,NA,26.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394493,TF5.5A,2013-12-03,12:15:00,1,D,S1,CHLA,NA,7.39,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394551,LE5.1,2014-02-04,10:30:00,1,D,S1,CHLA,NA,2.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394601,RET5.2,2014-02-04,11:00:00,1,D,S1,CHLA,NA,1.42,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394602,RET5.2,2014-03-19,10:50:00,1,D,S1,CHLA,NA,9.63,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394604,RET5.2,2014-05-06,10:55:00,1,D,S1,CHLA,NA,14.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394663,TF5.5,2014-01-15,13:45:00,1,D,S1,CHLA,NA,1.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394664,TF5.5,2014-02-04,13:30:00,1,D,S1,CHLA,NA,1.62,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394665,TF5.5,2014-04-01,13:15:00,1,D,S1,CHLA,NA,6.68,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394666,TF5.5,2014-05-06,13:20:00,1,D,S1,CHLA,NA,3.17,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394667,TF5.5A,2014-01-15,13:10:00,1,D,S1,CHLA,NA,1.55,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394668,TF5.5A,2014-02-04,13:00:00,1,D,S1,CHLA,NA,2.46,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394669,TF5.5A,2014-04-01,12:30:00,1,D,S1,CHLA,NA,6.64,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394670,TF5.5A,2014-05-06,12:50:00,1,D,S1,CHLA,NA,4.31,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394716,RET5.2,2014-06-03,11:00:00,1,D,S1,CHLA,NA,20.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394731,TF5.5,2014-06-03,12:50:00,1,D,S1,CHLA,NA,16.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394732,TF5.5A,2014-06-03,12:30:00,1,D,S1,CHLA,NA,25,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394792,LE5.1,2014-09-03,10:15:00,1,D,S1,CHLA,NA,5.43,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394828,RET5.2,2014-07-01,10:00:00,1,D,S1,CHLA,NA,11.1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394830,RET5.2,2014-09-03,10:45:00,1,D,S1,CHLA,NA,7.58,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462592,TF5.5,2020-07-08,09:45:00,1,D,S1,CHLA,NA,37.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462593,TF5.5,2020-08-12,11:45:00,1,D,S1,CHLA,NA,36,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462594,TF5.5,2020-09-21,10:05:00,1,D,S1,CHLA,NA,22.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
462595,TF5.5A,2020-07-07,11:00:00,1,D,S1,CHLA,NA,55.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462596,TF5.5A,2020-08-13,10:45:00,1,D,S1,CHLA,NA,38.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
462597,TF5.5A,2020-09-01,11:05:00,1,D,S1,CHLA,NA,35.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510281,RET5.2,2020-10-06,10:00:00,1,D,S1,CHLA,NA,6.35,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
510282,RET5.2,2020-11-09,10:30:00,1,D,S1,CHLA,NA,3.76,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
510320,TF5.5,2020-10-05,09:40:00,1,D,S1,CHLA,NA,17.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510321,TF5.5,2020-11-04,12:20:00,1,D,S1,CHLA,NA,1.12,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510322,TF5.5,2020-12-01,10:20:00,1,D,S1,CHLA,NA,2.3,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
510323,TF5.5A,2020-10-06,10:40:00,1,D,S1,CHLA,NA,37.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510325,TF5.5A,2020-12-10,11:15:00,1,D,S1,CHLA,NA,1.74,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583835,RET5.2,2021-02-04,10:30:00,1,D,S1,CHLA,NA,2.94,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583836,RET5.2,2021-03-25,10:00:00,1,D,S1,CHLA,NA,7.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583873,TF5.5,2021-01-04,10:05:00,1,D,S1,CHLA,NA,1,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583874,TF5.5,2021-02-02,10:20:00,1,D,S1,CHLA,NA,2.26,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583875,TF5.5,2021-03-11,11:50:00,1,D,S1,CHLA,NA,2.62,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
583876,TF5.5A,2021-01-05,11:10:00,1,D,S1,CHLA,NA,1.25,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583877,TF5.5A,2021-02-03,11:00:00,1,D,S1,CHLA,NA,2.92,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
583878,TF5.5A,2021-03-11,11:25:00,1,D,S1,CHLA,NA,3.61,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
587703,RET5.2,2021-04-06,10:00:00,1,D,S1,CHLA,NA,15.7,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587705,RET5.2,2021-06-08,10:00:00,1,D,S1,CHLA,NA,6.87,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587708,RET5.2,2021-09-08,09:15:00,1,D,S1,CHLA,NA,9.9,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394873,TF5.5,2014-07-01,13:40:00,1,D,S1,CHLA,NA,48.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394874,TF5.5,2014-08-05,13:15:00,1,D,S1,CHLA,NA,14.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394875,TF5.5,2014-09-03,12:34:00,1,D,S1,CHLA,NA,53.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
394876,TF5.5A,2014-07-01,12:50:00,1,D,S1,CHLA,NA,42.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394877,TF5.5A,2014-08-05,12:20:00,1,D,S1,CHLA,NA,2.47,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394878,TF5.5A,2014-09-03,12:05:00,1,D,S1,CHLA,NA,22.4,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
394923,LE5.1,2014-10-07,10:30:00,1,D,S1,CHLA,NA,6.51,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394959,RET5.2,2014-10-07,10:50:00,1,D,S1,CHLA,NA,7.55,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394960,RET5.2,2014-11-04,10:30:00,1,D,S1,CHLA,NA,4.68,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394961,RET5.2,2014-12-03,10:30:00,1,D,S1,CHLA,NA,2.94,UG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
395002,TF5.5,2014-10-07,12:45:00,1,D,S1,CHLA,NA,44.8,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395003,TF5.5,2014-11-04,13:10:00,1,D,S1,CHLA,NA,47.2,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395004,TF5.5,2014-12-02,12:45:00,1,D,S1,CHLA,NA,19.5,UG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
395005,TF5.5A,2014-10-07,12:00:00,1,D,S1,CHLA,NA,42.6,UG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
